normal_score,corrupted_score
628.7495701277098,2515.1591912513036
510.7640002869535,2078.0756475764365
573.8637412716272,2038.576057432912
532.144426524656,2044.7789809957394
704.4963888037475,2686.1386108669026
659.5125706769034,2994.3222655115414
669.3616593470916,2803.353929009929
610.7576239498504,2838.906583480937
552.6220979130303,2622.9147294704126
652.1164639483175,2736.7121172343536
837.4815989108815,2198.2412152864035
544.019658600594,2007.1996546582798
584.2814878919477,2107.576262492943
431.2471647416676,1894.4075328139593
554.1559240668906,2387.8527634229313
624.5214957096528,2268.0668892266426
560.2255432727078,1840.2893908437202
583.6560194576399,3041.5180357929044
456.66752868945235,3063.907082467586
421.2976780929422,2396.1885175863963
436.8100768478642,2580.2434628670853
467.2520790793632,2536.8467708764506
416.1079259569835,2516.257543024688
375.8218297686249,1846.3748185053394
413.4482863534351,1833.168254586102
458.72506539626653,1712.091366810967
649.0131559804862,3413.9179176083876
530.9765869979266,2441.5620818856396
517.0938784542992,2682.0994281546323
516.0600268868997,2525.0785620937977
641.9528173328197,2901.1690130384955
577.9845040714357,5327.584098882178
595.9917165404423,2970.4569142682085
691.6604974243958,2504.3323983740843
546.555123276283,4973.83813508916
594.986115566023,4743.785095710319
539.7366169441538,4377.66490005097
498.5937819983786,4017.8637133541592
695.5946257943891,2266.1928953862393
701.6846790246445,2476.154160191076
686.8364848994952,4863.44906477094
651.5794442638773,4571.507693448984
731.102268622559,2353.8523637859057
625.8217205888258,3927.970988684271
612.4480727333308,4498.1778198321
644.7729574379462,2257.781399024543
586.6094139320395,4551.927787134155
346.22419762505626,2412.7743138054266
463.52818970689344,2076.0832730846023
601.2208564947348,2878.804894527823
646.1163163563008,2695.7070803276374
583.2801263547179,2839.3876137907596
629.9289680870108,2662.634895816369
532.9644481881066,4526.369005537429
501.33870161089663,3404.190722473744
493.19992937133003,3508.2746495683004
629.8565618522013,3281.9518116107092
669.3895707268473,3224.1218267261897
588.8198946534465,3402.0082547304423
598.3457590229114,4154.49006804527
493.01482148032073,2311.144134602283
602.5560736923079,3493.492182104935
530.2951900901113,3713.4208552175296
424.1217872480498,2238.38575689136
442.9676472478394,2200.1836696556097
424.6534802539032,2205.068726360564
409.3895614429781,2618.8159423157263
545.1816269790372,3137.9457702612185
654.3497125380741,3238.4134709933196
573.6880602045333,1984.6625604167036
716.1678952150742,2262.8652759435363
708.3328296425723,2486.414052756276
517.0217107568665,3248.6621514338212
511.5018685277862,2981.198874249338
552.8042519033162,2794.7576313345667
599.5265685777565,2446.952243533855
520.4025709051514,2649.1630535832296
580.794065771495,2585.0536904156716
646.8564845765783,2005.4294784269914
466.82253820511943,2930.8691602337935
460.0576453566925,2657.8543445770333
413.6420710440672,2330.7501595068024
609.3996913416062,1810.0084447810752
548.8633973428472,3563.784995937419
570.9750610370528,3102.1590477503205
582.5971602879697,2199.2895379834677
508.3968359421856,2196.384497077796
653.3571667303318,3661.5595195074907
961.5151669265399,2596.7648077882795
788.7011604020796,3024.31387798959
497.50069708313947,3315.2347381265504
552.7506191170189,4136.615274779395
569.9283492815003,3313.5441165701545
833.7979810841081,2176.7864347276013
640.221004464165,2253.0827217549563
570.182876929417,3567.3597489093195
639.4095757509907,2209.3254083743927
636.9719585982963,1816.9893980992233
608.6668522870749,2362.427380694704
408.7870321838452,2141.9905827448947
402.57288490506886,2153.1897614222203
394.7422030429409,1865.7972170548321
365.49715462738493,1734.5580868187076
505.6402678787794,1992.3270229430382
452.83753180652553,1959.7631834317083
430.92396446954655,2055.4303478437096
566.8134617798946,2251.042925869812
389.4673527157034,3941.622088900996
565.0635562719552,2342.1122549398738
540.373968893028,2668.3273534414857
641.9630932931354,3693.1758339495564
526.1194246573039,3515.849351330473
569.6330018258788,3667.568730848584
558.4916757910459,3284.184460895377
603.8368461291196,3818.581229668652
405.9551638977102,2002.1770064216887
698.9777513916578,2618.302139930459
476.7593805657474,1993.4954399084115
671.1955935020765,3502.849671599398
482.430409083457,2178.2680476239343
460.4715316834234,2273.083044924826
602.2412861555425,1951.4909179005867
589.893662741281,3337.080470752174
556.2219489110577,3626.827171981237
456.03870779672144,2060.911391961837
478.1703125344238,2307.13875150002
409.88205159916095,1959.0285841526434
538.4496079419457,1978.541159108267
