coverage,risk,threshold
0.066787549108492,0.1085972850678733,0.1466142684401451
0.06708975521305531,0.10810810810810811,0.1466142684401451
0.06739196131761861,0.10762331838565023,0.14721886336154777
0.06769416742218193,0.10714285714285714,0.1476219266424829
0.06799637352674524,0.10666666666666667,0.14782345828295043
0.06829857963130856,0.10619469026548672,0.1479242241031842
0.06860078573587186,0.10572687224669604,0.14822652156388552
0.06890299184043518,0.10526315789473684,0.14842805320435307
0.06920519794499849,0.1091703056768559,0.14842805320435307
0.06950740404956181,0.10869565217391304,0.1488311164852882
0.06980961015412511,0.10822510822510822,0.14903264812575576
0.07011181625868843,0.10775862068965517,0.14913341394598953
0.07041402236325174,0.1072961373390558,0.14913341394598953
0.07071622846781506,0.10683760683760683,0.1492341797662233
0.07101843457237836,0.10638297872340426,0.14943571140669085
0.07132064067694167,0.1059322033898305,0.1497380088673922
0.07162284678150499,0.10548523206751055,0.14993954050785974
0.0719250528860683,0.10504201680672269,0.15044336960902863
0.07222725899063161,0.10460251046025104,0.1509471987101975
0.07252946509519492,0.10833333333333334,0.1509471987101975
0.07283167119975824,0.1078838174273859,0.1513502619911326
0.07313387730432155,0.10743801652892562,0.1513502619911326
0.07343608340888486,0.10699588477366255,0.15135026199113263
0.07373828951344817,0.10655737704918032,0.15165255945183395
0.07404049561801149,0.10612244897959183,0.15195485691253527
0.0743427017225748,0.10569105691056911,0.15195485691253527
0.0746449078271381,0.10526315789473684,0.15195485691253527
0.07494711393170142,0.10887096774193548,0.15286174929463928
0.07524932003626474,0.10843373493975904,0.15336557839580814
0.07555152614082805,0.112,0.153869407496977
0.07585373224539135,0.11155378486055777,0.15386940749697703
0.07615593834995467,0.1111111111111111,0.15417170495767835
0.07645814445451798,0.11462450592885376,0.1544740024183797
0.0767603505590813,0.1141732283464567,0.15487706569931478
0.0770625566636446,0.11372549019607843,0.1566908504635228
0.07736476276820792,0.11328125,0.1566908504635228
0.07766696887277123,0.11284046692607004,0.15679161628375657
0.07796917497733455,0.1124031007751938,0.15719467956469166
0.07827138108189785,0.11196911196911197,0.1573962112051592
0.07857358718646117,0.11538461538461539,0.1579000403063281
0.07887579329102448,0.11494252873563218,0.1579000403063281
0.0791779993955878,0.1183206106870229,0.15810157194679564
0.0794802055001511,0.11787072243346007,0.15890769850866585
0.07978241160471441,0.11742424242424243,0.15890769850866585
0.08008461770927773,0.1169811320754717,0.1591092301491334
0.08038682381384105,0.12030075187969924,0.1595122934300685
0.08068902991840435,0.1198501872659176,0.15971382507053608
0.08099123602296766,0.11940298507462686,0.15971382507053608
0.08129344212753098,0.11895910780669144,0.15971382507053608
0.0815956482320943,0.11851851851851852,0.1600161225312374
0.0818978543366576,0.11808118081180811,0.1601168883514712
0.08220006044122091,0.11764705882352941,0.1601168883514712
0.08250226654578423,0.11721611721611722,0.16021765417170494
0.08280447265034754,0.11678832116788321,0.16041918581217252
0.08310667875491085,0.11636363636363636,0.1605199516324063
0.08340888485947416,0.11956521739130435,0.16062071745264006
0.08371109096403748,0.11913357400722022,0.1608222490931076
0.08401329706860079,0.11870503597122302,0.1609230149133414
0.0843155031731641,0.11827956989247312,0.1609230149133414
0.08461770927772741,0.11785714285714285,0.1618299072954454
0.08491991538229073,0.11743772241992882,0.16193067311567916
0.08522212148685404,0.11702127659574468,0.16193067311567919
0.08552432759141734,0.1166077738515901,0.16243450221684805
0.08582653369598066,0.11619718309859155,0.16253526803708182
0.08612873980054397,0.11578947368421053,0.16273679967754937
0.08643094590510729,0.11538461538461539,0.16283756549778314
0.08673315200967059,0.11498257839721254,0.1634421604191858
0.08703535811423391,0.11458333333333333,0.1635429262394196
0.08733756421879722,0.11418685121107267,0.16384522370012092
0.08763977032336054,0.11724137931034483,0.1639459895203547
0.08794197642792384,0.11683848797250859,0.1639459895203547
0.08824418253248716,0.11986301369863013,0.16495364772269247
0.08854638863705047,0.11945392491467577,0.16495364772269247
0.08884859474161379,0.11904761904761904,0.16505441354292624
0.08915080084617709,0.11864406779661017,0.16545747682386133
0.0894530069507404,0.11824324324324324,0.16555824264409513
0.08975521305530372,0.12121212121212122,0.16596130592503022
0.09005741915986704,0.12080536912751678,0.16626360338573157
0.09035962526443034,0.12040133779264214,0.1664651350261991
0.09066183136899365,0.12333333333333334,0.16757355904877066
0.09096403747355697,0.12292358803986711,0.16767432486900444
0.09126624357812028,0.12251655629139073,0.16858121725110842
0.09156844968268359,0.1254125412541254,0.168782748891576
0.0918706557872469,0.125,0.16888351471180976
0.09217286189181022,0.12459016393442623,0.1690850463522773
0.09247506799637353,0.12418300653594772,0.1690850463522773
0.09277727410093684,0.1270358306188925,0.16989117291414754
0.09307948020550015,0.1266233766233766,0.1700927045546151
0.09338168631006347,0.12944983818770225,0.17180572349858927
0.09368389241462678,0.12903225806451613,0.17281338170092705
0.09398609851919008,0.12861736334405144,0.17281338170092705
0.0942883046237534,0.13141025641025642,0.17291414752116083
0.09459051072831672,0.13099041533546327,0.1735187424425635
0.09489271683288003,0.1337579617834395,0.17361950826279726
0.09519492293744333,0.13333333333333333,0.17422410318419992
0.09549712904200665,0.1360759493670886,0.1749294639258364
0.09579933514656996,0.13564668769716087,0.17553405884723902
0.09610154125113328,0.13522012578616352,0.17563482466747282
0.09640374735569658,0.13479623824451412,0.17573559048770657
0.0967059534602599,0.134375,0.17634018540910923
0.09700815956482321,0.13395638629283488,0.176440951229343
0.09731036566938653,0.13354037267080746,0.1769447803305119
0.09761257177394983,0.13312693498452013,0.1769447803305119
0.09791477787851315,0.13271604938271606,0.17734784361144698
0.09821698398307646,0.13230769230769232,0.17744860943168075
0.09851919008763978,0.13496932515337423,0.17754937525191453
0.09882139619220308,0.1345565749235474,0.17775090689238207
0.0991236022967664,0.13414634146341464,0.17926239419588877
0.09942580840132971,0.1337386018237082,0.1793631600161225
0.09972801450589303,0.13333333333333333,0.17946392583635631
0.10003022061045633,0.13293051359516617,0.17976622329705763
0.10033242671501964,0.13253012048192772,0.18087464731962918
0.10063463281958296,0.13213213213213212,0.1812777106005643
0.10093683892414627,0.1317365269461078,0.18158000806126562
0.10123904502870958,0.13134328358208955,0.18188230552196694
0.10154125113327289,0.13392857142857142,0.1824869004433696
0.10184345723783621,0.13649851632047477,0.1824869004433696
0.10214566334239952,0.13609467455621302,0.18299072954453846
0.10244786944696282,0.13569321533923304,0.18299072954453852
0.10275007555152614,0.13823529411764707,0.1837968561064087
0.10305228165608946,0.1378299120234604,0.18419991938734379
0.10335448776065277,0.14035087719298245,0.18460298266827893
0.10365669386521607,0.13994169096209913,0.1847037484885127
0.10395889996977939,0.13953488372093023,0.18480451430874648
0.1042611060743427,0.14202898550724638,0.18500604594921402
0.10456331217890602,0.1416184971098266,0.1851068117694478
0.10486551828346932,0.14121037463976946,0.18520757758968157
0.10516772438803264,0.14080459770114942,0.18520757758968162
0.10546993049259595,0.14040114613180515,0.18581217251108426
0.10577213659715927,0.14285714285714285,0.18631600161225312
0.10607434270172257,0.14245014245014245,0.18631600161225315
0.10637654880628589,0.14204545454545456,0.18661829907295446
0.1066787549108492,0.141643059490085,0.186819830713422
0.10698096101541252,0.14124293785310735,0.18692059653365578
0.10728316711997582,0.14084507042253522,0.18762595727529222
0.10758537322453914,0.1404494382022472,0.187726723095526
0.10788757932910245,0.1400560224089636,0.18823055219669485
0.10818978543366577,0.13966480446927373,0.18833131801692868
0.10849199153822907,0.14206128133704735,0.18833131801692868
0.10879419764279238,0.14166666666666666,0.18843208383716245
0.1090964037473557,0.14127423822714683,0.18883514711809757
0.10939860985191902,0.1408839779005525,0.1889359129383313
0.10970081595648232,0.14325068870523416,0.18954050785973398
0.11000302206104563,0.14285714285714285,0.1901451027811366
0.11030522816560895,0.14520547945205478,0.19014510278113664
0.11060743427017226,0.1448087431693989,0.19034663442160418
0.11090964037473557,0.1444141689373297,0.19064893188230556
0.11121184647929888,0.14402173913043478,0.19115276098347442
0.1115140525838622,0.14634146341463414,0.19145505844417574
0.11181625868842551,0.14594594594594595,0.19155582426440954
0.11211846479298881,0.14555256064690028,0.19155582426440954
0.11242067089755213,0.14516129032258066,0.19175735590487708
0.11272287700211545,0.1447721179624665,0.19195888754534463
0.11302508310667876,0.1443850267379679,0.19266424828698103
0.11332728921124206,0.144,0.1928657799274486
0.11362949531580538,0.14361702127659576,0.1937726723095526
0.1139317014203687,0.14323607427055704,0.19387343812978639
0.11423390752493201,0.14285714285714285,0.19407496977025393
0.11453611362949531,0.14511873350923482,0.19427650141072147
0.11483831973405863,0.14473684210526316,0.19437726723095528
0.11514052583862194,0.14435695538057744,0.1945787988714228
0.11544273194318526,0.14659685863874344,0.1954856912535268
0.11574493804774856,0.1462140992167102,0.19578798871422812
